% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Normal mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:36:48 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
1.4664866304e+00, 1.2093221960e-03, 0.0000000000e+00, 1.5505413441e-02
1.4666818496e+00, 1.2102336749e-03, 0.0000000000e+00, 1.5505413441e-02
1.4668770688e+00, 1.2107945851e-03, 0.0000000000e+00, 1.5505413441e-02
1.4670722880e+00, 1.2113554952e-03, 0.0000000000e+00, 1.5505413441e-02
1.4672675072e+00, 1.2116359502e-03, 0.0000000000e+00, 1.5505413441e-02
1.4674627264e+00, 1.2102687318e-03, 0.0000000000e+00, 1.5505413441e-02
1.4676579456e+00, 1.2105842438e-03, 0.0000000000e+00, 1.5505413441e-02
1.4678531648e+00, 1.2103037887e-03, 0.0000000000e+00, 1.5505413441e-02
1.4680483840e+00, 1.2106894144e-03, 0.0000000000e+00, 1.5505413441e-02
1.4682436032e+00, 1.2089716272e-03, -8.2734241147e-06, 1.5505413441e-02
1.4684388224e+00, 1.2121618034e-03, -2.9903520211e-05, 1.5492617679e-02
1.4686340416e+00, 1.2110399832e-03, 0.0000000000e+00, 1.5472004232e-02
1.4688292608e+00, 1.2083756602e-03, 0.0000000000e+00, 1.5472004232e-02
1.4690244800e+00, 1.2094974804e-03, 0.0000000000e+00, 1.5472004232e-02
1.4692196992e+00, 1.2093923098e-03, -1.9456569422e-05, 1.5472004232e-02
1.4694149184e+00, 1.2078147501e-03, -3.3444265277e-05, 1.5472004232e-02
1.4696101376e+00, 1.2087612859e-03, -1.7984180385e-05, 1.5472004232e-02
1.4698053568e+00, 1.2071837262e-03, 0.0000000000e+00, 1.5472004232e-02
1.4700005760e+00, 1.2128629411e-03, 0.0000000000e+00, 1.5472004232e-02
1.4701957952e+00, 1.2099181630e-03, -2.6257604500e-05, 1.5472004232e-02
1.4703910144e+00, 1.2090417410e-03, -3.3444265277e-05, 1.5472004232e-02
1.4705862336e+00, 1.2101285043e-03, -3.0814999139e-05, 1.5472004232e-02
1.4707814528e+00, 1.2097428786e-03, 0.0000000000e+00, 1.5472004232e-02
1.4709766720e+00, 1.2120215759e-03, 0.0000000000e+00, 1.5472004232e-02
1.4711718912e+00, 1.2103037887e-03, -2.3312826425e-05, 1.5472004232e-02
1.4713671104e+00, 1.2099882768e-03, -3.3444265277e-05, 1.5472004232e-02
1.4715623296e+00, 1.2121968603e-03, -3.0955226666e-05, 1.5472004232e-02
1.4717575488e+00, 1.2084107171e-03, 0.0000000000e+00, 1.5472004232e-02
1.4719527680e+00, 1.2130382255e-03, 0.0000000000e+00, 1.5472004232e-02
1.4721479872e+00, 1.2092520823e-03, -9.4303012155e-06, 1.5472004232e-02
1.4723432064e+00, 1.2141600457e-03, -3.3444265277e-05, 1.5443853556e-02
1.4725384256e+00, 1.2100934474e-03, -2.5731751272e-05, 1.5438595024e-02
1.4727336448e+00, 1.2092170254e-03, 0.0000000000e+00, 1.5438595024e-02
1.4729288640e+00, 1.2075342950e-03, 0.0000000000e+00, 1.5438595024e-02
1.4731240832e+00, 1.2096377080e-03, 0.0000000000e+00, 1.5438595024e-02
1.4733193024e+00, 1.2099181630e-03, -2.9658122038e-05, 1.5438595024e-02
1.4735145216e+00, 1.2116710071e-03, -2.6082320090e-05, 1.5438595024e-02
1.4737097408e+00, 1.2107945851e-03, 0.0000000000e+00, 1.5438595024e-02
1.4739049600e+00, 1.2102687318e-03, 0.0000000000e+00, 1.5438595024e-02
1.4741001792e+00, 1.2158778329e-03, 0.0000000000e+00, 1.5438595024e-02
1.4742953984e+00, 1.2078147501e-03, -3.0850056021e-05, 1.5438595024e-02
1.4744906176e+00, 1.2119164053e-03, -3.3444265277e-05, 1.5438595024e-02
1.4746858368e+00, 1.2129681117e-03, -8.3785947602e-06, 1.5438595024e-02
1.4748810560e+00, 1.2122669741e-03, 0.0000000000e+00, 1.5438595024e-02
1.4750762752e+00, 1.2096026511e-03, -4.2418827029e-06, 1.5438595024e-02
1.4752714944e+00, 1.2105141300e-03, -3.3444265277e-05, 1.5438595024e-02
1.4754667136e+00, 1.2114606658e-03, -3.3444265277e-05, 1.5438595024e-02
1.4756619328e+00, 1.2121968603e-03, -2.3067428252e-05, 1.5438595024e-02
1.4758571520e+00, 1.2081653189e-03, 0.0000000000e+00, 1.5438595024e-02
1.4760523712e+00, 1.2113554952e-03, -5.1533616308e-06, 1.5421978062e-02
1.4762475904e+00, 1.2115307796e-03, -3.3444265277e-05, 1.5405150758e-02
1.4764428096e+00, 1.2100934474e-03, -3.3444265277e-05, 1.5405150758e-02
1.4766380288e+00, 1.2101635612e-03, -2.9447780747e-05, 1.5405150758e-02
1.4768332480e+00, 1.2080952052e-03, 0.0000000000e+00, 1.5405150758e-02
1.4770284672e+00, 1.2086561153e-03, -4.9079634579e-07, 1.5405150758e-02
1.4772236864e+00, 1.2079199207e-03, -3.3444265277e-05, 1.5405150758e-02
1.4774189056e+00, 1.2093221960e-03, -3.3444265277e-05, 1.5405150758e-02
1.4776141248e+00, 1.2066578730e-03, -3.2778184522e-05, 1.5405150758e-02
1.4778093440e+00, 1.2078147501e-03, 0.0000000000e+00, 1.5405150758e-02
1.4780045632e+00, 1.2104089594e-03, 0.0000000000e+00, 1.5405150758e-02
1.4781997824e+00, 1.2085509446e-03, -2.7309310955e-05, 1.5405150758e-02
1.4783950016e+00, 1.2100934474e-03, -3.3444265277e-05, 1.5405150758e-02
1.4785902208e+00, 1.2091469116e-03, -3.3444265277e-05, 1.5405150758e-02
1.4787854400e+00, 1.2106894144e-03, -4.2068258210e-07, 1.5405150758e-02
1.4789806592e+00, 1.2120566328e-03, 0.0000000000e+00, 1.5405150758e-02
1.4791758784e+00, 1.2088664566e-03, -1.7598554685e-05, 1.5405150758e-02
1.4793710976e+00, 1.2135991356e-03, -3.3444265277e-05, 1.5405150758e-02
1.4795663168e+00, 1.2094974804e-03, -3.2217274413e-05, 1.5405150758e-02
1.4797615360e+00, 1.2104790731e-03, 0.0000000000e+00, 1.5405150758e-02
1.4799567552e+00, 1.2075693519e-03, 0.0000000000e+00, 1.5373213939e-02
1.4801519744e+00, 1.2094974804e-03, -5.1533616308e-06, 1.5371741550e-02
1.4803471936e+00, 1.2102336749e-03, -3.3444265277e-05, 1.5371741550e-02
1.4805424128e+00, 1.2123721447e-03, -3.0289145911e-05, 1.5371741550e-02
1.4807376320e+00, 1.2070434987e-03, 0.0000000000e+00, 1.5371741550e-02
1.4809328512e+00, 1.2113204383e-03, 0.0000000000e+00, 1.5371741550e-02
1.4811280704e+00, 1.2099181630e-03, 0.0000000000e+00, 1.5371741550e-02
1.4813232896e+00, 1.2088664566e-03, -3.0990283548e-05, 1.5371741550e-02
1.4815185088e+00, 1.2102336749e-03, -3.3444265277e-05, 1.5371741550e-02
1.4817137280e+00, 1.2093221960e-03, -1.6827303284e-06, 1.5371741550e-02
1.4819089472e+00, 1.2092520823e-03, 0.0000000000e+00, 1.5371741550e-02
1.4821041664e+00, 1.2111802108e-03, 0.0000000000e+00, 1.5371741550e-02
1.4822993856e+00, 1.2114606658e-03, -3.0008690857e-05, 1.5371741550e-02
1.4824946048e+00, 1.2107595282e-03, -3.3444265277e-05, 1.5371741550e-02
1.4826898240e+00, 1.2128629411e-03, -1.1148088426e-05, 1.5371741550e-02
1.4828850432e+00, 1.2077796932e-03, 0.0000000000e+00, 1.5371741550e-02
1.4830802624e+00, 1.2109698695e-03, 0.0000000000e+00, 1.5371741550e-02
1.4832754816e+00, 1.2127577704e-03, -3.0744885375e-05, 1.5371741550e-02
1.4834707008e+00, 1.2085158877e-03, -3.3444265277e-05, 1.5371741550e-02
1.4836659200e+00, 1.2123370879e-03, -2.3067428252e-05, 1.5351303388e-02
1.4838611392e+00, 1.2088313997e-03, 0.0000000000e+00, 1.5338332342e-02
1.4840563584e+00, 1.2121968603e-03, -1.2269908645e-06, 1.5338332342e-02
1.4842515776e+00, 1.2107945851e-03, -3.3444265277e-05, 1.5338332342e-02
1.4844467968e+00, 1.2089015134e-03, -3.3444265277e-05, 1.5338332342e-02
1.4846420160e+00, 1.2096377080e-03, -3.3444265277e-05, 1.5338332342e-02
1.4848372352e+00, 1.2083756602e-03, -4.9079634579e-06, 1.5338332342e-02
1.4850324544e+00, 1.2064825886e-03, -5.1884185126e-06, 1.5338332342e-02
1.4852276736e+00, 1.2077796932e-03, -3.3444265277e-05, 1.5338332342e-02
1.4854228928e+00, 1.2095325373e-03, -3.3444265277e-05, 1.5338332342e-02
1.4856181120e+00, 1.2086911721e-03, -3.3444265277e-05, 1.5338332342e-02
1.4858133312e+00, 1.2092520823e-03, -1.3672183918e-05, 1.5338332342e-02
1.4860085504e+00, 1.2085860015e-03, -2.4189248471e-06, 1.5338332342e-02
1.4862037696e+00, 1.2090417410e-03, -3.3444265277e-05, 1.5338332342e-02
1.4863989888e+00, 1.2064825886e-03, -3.3444265277e-05, 1.5338332342e-02
1.4865942080e+00, 1.2082704896e-03, -3.3444265277e-05, 1.5338332342e-02
1.4867894272e+00, 1.2065877592e-03, -1.6161222529e-05, 1.5338332342e-02
1.4869846464e+00, 1.2081653189e-03, 0.0000000000e+00, 1.5338332342e-02
1.4871798656e+00, 1.2109348126e-03, -2.6783457727e-05, 1.5338332342e-02
1.4873750848e+00, 1.2104790731e-03, -3.3444265277e-05, 1.5335948474e-02
1.4875703040e+00, 1.2097428786e-03, -3.3444265277e-05, 1.5304923133e-02
1.4877655232e+00, 1.2128278842e-03, -1.1498657244e-05, 1.5304923133e-02
1.4879607424e+00, 1.2094273667e-03, 0.0000000000e+00, 1.5304923133e-02
1.4881559616e+00, 1.2085860015e-03, -9.1498461607e-06, 1.5304923133e-02
1.4883511808e+00, 1.2090417410e-03, -3.3444265277e-05, 1.5304923133e-02
1.4885464000e+00, 1.2104440162e-03, -3.3444265277e-05, 1.5304923133e-02
1.4887416192e+00, 1.2097428786e-03, -4.1367120573e-06, 1.5304923133e-02
1.4889368384e+00, 1.2084808309e-03, 0.0000000000e+00, 1.5304923133e-02
1.4891320576e+00, 1.2078848639e-03, 0.0000000000e+00, 1.5304923133e-02
1.4893272768e+00, 1.2119865190e-03, -2.5942092563e-05, 1.5304923133e-02
1.4895224960e+00, 1.2098831061e-03, -3.3198867104e-05, 1.5304923133e-02
1.4897177152e+00, 1.2086911721e-03, 0.0000000000e+00, 1.5304923133e-02
1.4899129344e+00, 1.2108646988e-03, 0.0000000000e+00, 1.5304923133e-02
1.4901081536e+00, 1.2108997557e-03, 0.0000000000e+00, 1.5304923133e-02
1.4903033728e+00, 1.2082003758e-03, -1.6020995002e-05, 1.5304923133e-02
1.4904985920e+00, 1.2104790731e-03, -3.3444265277e-05, 1.5304923133e-02
1.4906938112e+00, 1.2069383281e-03, -2.1735266742e-06, 1.5304923133e-02
1.4908890304e+00, 1.2127928273e-03, 0.0000000000e+00, 1.5304923133e-02
1.4910842496e+00, 1.2083756602e-03, 0.0000000000e+00, 1.5304923133e-02
1.4912794688e+00, 1.2079549776e-03, -1.4268150910e-05, 1.5280663771e-02
1.4914746880e+00, 1.2129681117e-03, -3.3444265277e-05, 1.5271478868e-02
1.4916699072e+00, 1.2128629411e-03, -1.0972804017e-05, 1.5271478868e-02
1.4918651264e+00, 1.2115307796e-03, 0.0000000000e+00, 1.5271478868e-02
1.4920603456e+00, 1.2126525998e-03, 0.0000000000e+00, 1.5271478868e-02
1.4922555648e+00, 1.2102687318e-03, -1.5004345428e-05, 1.5271478868e-02
1.4924507840e+00, 1.2117411209e-03, -3.3444265277e-05, 1.5271478868e-02
1.4926460032e+00, 1.2125474291e-03, -2.2506518143e-05, 1.5271478868e-02
1.4928412224e+00, 1.2072187831e-03, 0.0000000000e+00, 1.5271478868e-02
1.4930364416e+00, 1.2133186805e-03, 0.0000000000e+00, 1.5271478868e-02
1.4932316608e+00, 1.2095675942e-03, -1.8860602431e-05, 1.5271478868e-02
1.4934268800e+00, 1.2098129924e-03, -3.3444265277e-05, 1.5271478868e-02
1.4936220992e+00, 1.2076394657e-03, -3.3444265277e-05, 1.5271478868e-02
1.4938173184e+00, 1.2077446363e-03, -4.7326790487e-06, 1.5271478868e-02
1.4940125376e+00, 1.2087612859e-03, 0.0000000000e+00, 1.5271478868e-02
1.4942077568e+00, 1.2106193006e-03, -2.4119134707e-05, 1.5271478868e-02
1.4944029760e+00, 1.2060969629e-03, -3.3444265277e-05, 1.5271478868e-02
1.4945981952e+00, 1.2063073042e-03, -3.3444265277e-05, 1.5271478868e-02
1.4947934144e+00, 1.2094273667e-03, -1.8194521676e-05, 1.5271478868e-02
1.4949886336e+00, 1.2060619060e-03, 0.0000000000e+00, 1.5265308857e-02
1.4951838528e+00, 1.2094974804e-03, -2.5661637508e-05, 1.5238069660e-02
1.4953790720e+00, 1.2129681117e-03, -3.3444265277e-05, 1.5238069660e-02
1.4955742912e+00, 1.2083055464e-03, -3.3444265277e-05, 1.5238069660e-02
1.4957695104e+00, 1.2091819685e-03, -2.3943850298e-05, 1.5238069660e-02
1.4959647296e+00, 1.2115658365e-03, 0.0000000000e+00, 1.5238069660e-02
1.4961599488e+00, 1.2085158877e-03, -2.0052536414e-05, 1.5238069660e-02
1.4963551680e+00, 1.2098480492e-03, -3.3444265277e-05, 1.5238069660e-02
1.4965503872e+00, 1.2099882768e-03, -3.3444265277e-05, 1.5238069660e-02
1.4967456064e+00, 1.2120566328e-03, -2.4855329226e-05, 1.5238069660e-02
1.4969408256e+00, 1.2093221960e-03, 0.0000000000e+00, 1.5238069660e-02
1.4971360448e+00, 1.2123370879e-03, -1.0096381970e-05, 1.5238069660e-02
1.4973312640e+00, 1.2075342950e-03, -3.3444265277e-05, 1.5238069660e-02
1.4975264832e+00, 1.2103739025e-03, -3.3444265277e-05, 1.5238069660e-02
1.4977217024e+00, 1.2114256089e-03, -2.2155949324e-05, 1.5238069660e-02
1.4979169216e+00, 1.2070084418e-03, 0.0000000000e+00, 1.5238069660e-02
1.4981121408e+00, 1.2089365703e-03, 0.0000000000e+00, 1.5238069660e-02
1.4983073600e+00, 1.2091819685e-03, -2.9272496338e-05, 1.5238069660e-02
1.4985025792e+00, 1.2138094769e-03, -3.3444265277e-05, 1.5238069660e-02
1.4986977984e+00, 1.2094974804e-03, -1.7808895976e-05, 1.5238069660e-02
1.4988930176e+00, 1.2113204383e-03, 0.0000000000e+00, 1.5210024154e-02
1.4990882368e+00, 1.2111100970e-03, 0.0000000000e+00, 1.5204660451e-02
1.4992834560e+00, 1.2102336749e-03, -1.7633611566e-05, 1.5204660451e-02
1.4994786752e+00, 1.2106894144e-03, -3.3444265277e-05, 1.5204660451e-02
1.4996738944e+00, 1.2084808309e-03, -1.9246228131e-05, 1.5204660451e-02
1.4998691136e+00, 1.2124773154e-03, 0.0000000000e+00, 1.5204660451e-02
1.5000643328e+00, 1.2102336749e-03, 0.0000000000e+00, 1.5204660451e-02
1.5002595520e+00, 1.2104790731e-03, -1.3531956391e-05, 1.5204660451e-02
1.5004547712e+00, 1.2106543575e-03, -3.3444265277e-05, 1.5204660451e-02
1.5006499904e+00, 1.2112152676e-03, -2.4750158580e-05, 1.5204660451e-02
1.5008452096e+00, 1.2111100970e-03, 0.0000000000e+00, 1.5204660451e-02
1.5010404288e+00, 1.2103388456e-03, 0.0000000000e+00, 1.5204660451e-02
1.5012356480e+00, 1.2093923098e-03, -7.5372295960e-06, 1.5204660451e-02
1.5014308672e+00, 1.2065527024e-03, -3.3444265277e-05, 1.5204660451e-02
1.5016260864e+00, 1.2108997557e-03, -2.5731751272e-05, 1.5204660451e-02
1.5018213056e+00, 1.2100583905e-03, 0.0000000000e+00, 1.5204660451e-02
1.5020165248e+00, 1.2076745226e-03, 0.0000000000e+00, 1.5204660451e-02
1.5022117440e+00, 1.2096026511e-03, 0.0000000000e+00, 1.5204660451e-02
1.5024069632e+00, 1.2111802108e-03, -2.8992041283e-05, 1.5204660451e-02
1.5026021824e+00, 1.2103037887e-03, -2.2541575024e-05, 1.5194669240e-02
1.5027974016e+00, 1.2070434987e-03, 0.0000000000e+00, 1.5171251243e-02
1.5029926208e+00, 1.2084107171e-03, 0.0000000000e+00, 1.5171251243e-02
1.5031878400e+00, 1.2082704896e-03, 0.0000000000e+00, 1.5171251243e-02
1.5033830592e+00, 1.2058515647e-03, -1.8439919849e-05, 1.5171251243e-02
1.5035782784e+00, 1.2066578730e-03, -2.4399589762e-05, 1.5171251243e-02
1.5037734976e+00, 1.2111451539e-03, 0.0000000000e+00, 1.5171251243e-02
1.5039687168e+00, 1.2134238512e-03, 0.0000000000e+00, 1.5171251243e-02
1.5041639360e+00, 1.2103739025e-03, 0.0000000000e+00, 1.5171251243e-02
1.5043591552e+00, 1.2095675942e-03, -1.8825545549e-05, 1.5171251243e-02
1.5045543744e+00, 1.2086561153e-03, -3.3444265277e-05, 1.5171251243e-02
1.5047495936e+00, 1.2139497044e-03, -1.5425028010e-06, 1.5171251243e-02
1.5049448128e+00, 1.2119164053e-03, 0.0000000000e+00, 1.5171251243e-02
1.5051400320e+00, 1.2094273667e-03, 0.0000000000e+00, 1.5171251243e-02
1.5053352512e+00, 1.2101986181e-03, -1.7528440921e-05, 1.5171251243e-02
1.5055304704e+00, 1.2105491869e-03, -3.3444265277e-05, 1.5171251243e-02
1.5057256896e+00, 1.2110049263e-03, -8.2734241147e-06, 1.5171251243e-02
1.5059209088e+00, 1.2124422585e-03, 0.0000000000e+00, 1.5171251243e-02
1.5061161280e+00, 1.2101986181e-03, 0.0000000000e+00, 1.5171251243e-02
1.5063113472e+00, 1.2125123723e-03, -1.4653776610e-05, 1.5171251243e-02
1.5065065664e+00, 1.2114606658e-03, -3.3444265277e-05, 1.5139349480e-02
1.5067017856e+00, 1.2095675942e-03, -1.5635369301e-05, 1.5137842034e-02
1.5068970048e+00, 1.2108646988e-03, 0.0000000000e+00, 1.5137842034e-02
1.5070922240e+00, 1.2106543575e-03, 0.0000000000e+00, 1.5137842034e-02
1.5072874432e+00, 1.2092520823e-03, -1.4303207791e-05, 1.5137842034e-02
1.5074826624e+00, 1.2087262290e-03, -3.3444265277e-05, 1.5137842034e-02
1.5076778816e+00, 1.2092520823e-03, -2.4855329226e-05, 1.5137842034e-02
1.5078731008e+00, 1.2097428786e-03, 0.0000000000e+00, 1.5137842034e-02
1.5080683200e+00, 1.2126525998e-03, 0.0000000000e+00, 1.5137842034e-02
1.5082635392e+00, 1.2113905520e-03, -1.3041160045e-05, 1.5137842034e-02
1.5084587584e+00, 1.2095675942e-03, -3.3444265277e-05, 1.5137842034e-02
1.5086539776e+00, 1.2115658365e-03, -3.1305795485e-05, 1.5137842034e-02
1.5088491968e+00, 1.2110049263e-03, 0.0000000000e+00, 1.5137842034e-02
1.5090444160e+00, 1.2085509446e-03, 0.0000000000e+00, 1.5137842034e-02
1.5092396352e+00, 1.2103739025e-03, -7.2567745413e-06, 1.5137842034e-02
1.5094348544e+00, 1.2085158877e-03, -3.3444265277e-05, 1.5137842034e-02
1.5096300736e+00, 1.2118112346e-03, -3.2532786349e-05, 1.5137842034e-02
1.5098252928e+00, 1.2093572529e-03, 0.0000000000e+00, 1.5137842034e-02
1.5100205120e+00, 1.2088313997e-03, 0.0000000000e+00, 1.5137842034e-02
1.5102157312e+00, 1.2118462915e-03, 0.0000000000e+00, 1.5123994566e-02
1.5104109504e+00, 1.2097428786e-03, -3.1375909249e-05, 1.5104397769e-02
1.5106061696e+00, 1.2112152676e-03, -3.3093696459e-05, 1.5104397769e-02
1.5108013888e+00, 1.2099181630e-03, 0.0000000000e+00, 1.5104397769e-02
1.5109966080e+00, 1.2058165078e-03, 0.0000000000e+00, 1.5104397769e-02
1.5111918272e+00, 1.2049751427e-03, 0.0000000000e+00, 1.5104397769e-02
1.5113870464e+00, 1.2098129924e-03, -2.4644987935e-05, 1.5104397769e-02
1.5115822656e+00, 1.2113554952e-03, -3.3444265277e-05, 1.5104397769e-02
1.5117774848e+00, 1.2080250914e-03, -4.8378496942e-06, 1.5104397769e-02
1.5119727040e+00, 1.2111100970e-03, 0.0000000000e+00, 1.5104397769e-02
1.5121679232e+00, 1.2093221960e-03, 0.0000000000e+00, 1.5104397769e-02
1.5123631424e+00, 1.2123020310e-03, -2.6923685255e-05, 1.5104397769e-02
1.5125583616e+00, 1.2079900345e-03, -3.3444265277e-05, 1.5104397769e-02
1.5127535808e+00, 1.2099532199e-03, -2.0718617169e-05, 1.5104397769e-02
1.5129488000e+00, 1.2136341925e-03, 0.0000000000e+00, 1.5104397769e-02
1.5131440192e+00, 1.2098831061e-03, -5.2585322763e-07, 1.5104397769e-02
1.5133392384e+00, 1.2093572529e-03, -3.3444265277e-05, 1.5104397769e-02
1.5135344576e+00, 1.2109348126e-03, -3.3444265277e-05, 1.5104397769e-02
1.5137296768e+00, 1.2090417410e-03, -3.3444265277e-05, 1.5104397769e-02
1.5139248960e+00, 1.2123370879e-03, -4.5573946394e-06, 1.5102119072e-02
1.5141201152e+00, 1.2093923098e-03, -5.2585322763e-06, 1.5070988561e-02
1.5143153344e+00, 1.2131083393e-03, -3.3444265277e-05, 1.5070988561e-02
1.5145105536e+00, 1.2101986181e-03, -3.3444265277e-05, 1.5070988561e-02
1.5147057728e+00, 1.2125123723e-03, -3.3444265277e-05, 1.5070988561e-02
1.5149009920e+00, 1.2090417410e-03, -1.3111273809e-05, 1.5070988561e-02
1.5150962112e+00, 1.2093923098e-03, -1.3672183918e-06, 1.5070988561e-02
1.5152914304e+00, 1.2104440162e-03, -3.3444265277e-05, 1.5070988561e-02
1.5154866496e+00, 1.2135290218e-03, -3.3444265277e-05, 1.5070988561e-02
1.5156818688e+00, 1.2109698695e-03, -3.3444265277e-05, 1.5070988561e-02
1.5158770880e+00, 1.2110399832e-03, -1.5635369301e-05, 1.5070988561e-02
1.5160723072e+00, 1.2098831061e-03, 0.0000000000e+00, 1.5070988561e-02
1.5162675264e+00, 1.2118462915e-03, -2.9272496338e-05, 1.5070988561e-02
1.5164627456e+00, 1.2101635612e-03, -3.3444265277e-05, 1.5070988561e-02
1.5166579648e+00, 1.2134589081e-03, -3.3444265277e-05, 1.5070988561e-02
1.5168531840e+00, 1.2117761777e-03, -2.4329475998e-05, 1.5070988561e-02
1.5170484032e+00, 1.2100233337e-03, 0.0000000000e+00, 1.5070988561e-02
1.5172436224e+00, 1.2099532199e-03, -3.0219032148e-05, 1.5070988561e-02
1.5174388416e+00, 1.2110750401e-03, -3.3444265277e-05, 1.5070988561e-02
1.5176340608e+00, 1.2100233337e-03, -3.3444265277e-05, 1.5070988561e-02
1.5178292800e+00, 1.2107595282e-03, -3.3444265277e-05, 1.5053354949e-02
1.5180244992e+00, 1.2121267466e-03, -9.6055856247e-06, 1.5037579352e-02
1.5182197184e+00, 1.2119164053e-03, -3.3444265277e-05, 1.5037579352e-02
1.5184149376e+00, 1.2077446363e-03, -3.3444265277e-05, 1.5037579352e-02
1.5186101568e+00, 1.2110399832e-03, -3.3444265277e-05, 1.5037579352e-02
1.5188053760e+00, 1.2112152676e-03, -3.3444265277e-05, 1.5037579352e-02
1.5190005952e+00, 1.2072187831e-03, -3.3444265277e-05, 1.5037579352e-02
1.5191958144e+00, 1.2076394657e-03, -3.3444265277e-05, 1.5037579352e-02
1.5193910336e+00, 1.2082704896e-03, -3.3444265277e-05, 1.5037579352e-02
1.5195862528e+00, 1.2103388456e-03, -3.3444265277e-05, 1.5037579352e-02
1.5197814720e+00, 1.2086210584e-03, -3.3444265277e-05, 1.5037579352e-02
1.5199766912e+00, 1.2085860015e-03, -3.3444265277e-05, 1.5037579352e-02
1.5201719104e+00, 1.2113554952e-03, -3.3444265277e-05, 1.5037579352e-02
1.5203671296e+00, 1.2107244713e-03, -3.3444265277e-05, 1.5037579352e-02
1.5205623488e+00, 1.2096026511e-03, -3.3444265277e-05, 1.5037579352e-02
1.5207575680e+00, 1.2101635612e-03, -3.3444265277e-05, 1.5037579352e-02
1.5209527872e+00, 1.2100583905e-03, -3.3444265277e-05, 1.5037579352e-02
1.5211480064e+00, 1.2111802108e-03, -3.3444265277e-05, 1.5037579352e-02
1.5213432256e+00, 1.2092170254e-03, -3.3444265277e-05, 1.5037579352e-02
1.5215384448e+00, 1.2135991356e-03, -3.3444265277e-05, 1.5031479455e-02
1.5217336640e+00, 1.2093923098e-03, -3.3444265277e-05, 1.5004170144e-02
1.5219288832e+00, 1.2119164053e-03, -3.3444265277e-05, 1.5004170144e-02
1.5221241024e+00, 1.2103037887e-03, -3.3444265277e-05, 1.5004170144e-02
1.5223193216e+00, 1.2103037887e-03, -3.3444265277e-05, 1.5004170144e-02
1.5225145408e+00, 1.2101635612e-03, -3.3444265277e-05, 1.5004170144e-02
1.5227097600e+00, 1.2128278842e-03, -3.3444265277e-05, 1.5004170144e-02
1.5229049792e+00, 1.2117761777e-03, -3.3444265277e-05, 1.5004170144e-02
1.5231001984e+00, 1.2097078217e-03, -3.3444265277e-05, 1.5004170144e-02
1.5232954176e+00, 1.2101986181e-03, -3.3444265277e-05, 1.5004170144e-02
1.5234906368e+00, 1.2118112346e-03, -3.3444265277e-05, 1.5004170144e-02
1.5236858560e+00, 1.2106543575e-03, -3.3444265277e-05, 1.5004170144e-02
1.5238810752e+00, 1.2129681117e-03, -3.3444265277e-05, 1.5004170144e-02
1.5240762944e+00, 1.2091469116e-03, -1.2515306818e-05, 1.5004170144e-02
1.5242715136e+00, 1.2104089594e-03, -3.3444265277e-05, 1.5004170144e-02
1.5244667328e+00, 1.2105141300e-03, -3.3444265277e-05, 1.5004170144e-02
1.5246619520e+00, 1.2069032712e-03, -3.3444265277e-05, 1.5004170144e-02
1.5248571712e+00, 1.2119514622e-03, -3.3444265277e-05, 1.5004170144e-02
1.5250523904e+00, 1.2092520823e-03, -5.2585322763e-07, 1.5004170144e-02
1.5252476096e+00, 1.2118813484e-03, -2.9833406447e-05, 1.5004170144e-02
1.5254428288e+00, 1.2106894144e-03, -3.3444265277e-05, 1.4982715332e-02
1.5256380480e+00, 1.2110750401e-03, -3.3444265277e-05, 1.4970760936e-02
1.5258332672e+00, 1.2119514622e-03, -3.3444265277e-05, 1.4970760936e-02
1.5260284864e+00, 1.2096026511e-03, -9.4653580973e-07, 1.4970760936e-02
1.5262237056e+00, 1.2119514622e-03, -2.1489868569e-05, 1.4970760936e-02
1.5264189248e+00, 1.2089365703e-03, -3.3444265277e-05, 1.4970760936e-02
1.5266141440e+00, 1.2092520823e-03, -3.3444265277e-05, 1.4970760936e-02
1.5268093632e+00, 1.2092871391e-03, -3.3444265277e-05, 1.4970760936e-02
1.5270045824e+00, 1.2120916897e-03, -3.2252331295e-06, 1.4970760936e-02
1.5271998016e+00, 1.2104440162e-03, -1.4548605964e-05, 1.4970760936e-02
1.5273950208e+00, 1.2072538400e-03, -3.3444265277e-05, 1.4970760936e-02
1.5275902400e+00, 1.2069733849e-03, -3.3444265277e-05, 1.4970760936e-02
1.5277854592e+00, 1.2123370879e-03, -3.3444265277e-05, 1.4970760936e-02
1.5279806784e+00, 1.2071837262e-03, -3.5758019479e-06, 1.4970760936e-02
1.5281758976e+00, 1.2106193006e-03, -3.4355744205e-06, 1.4970760936e-02
1.5283711168e+00, 1.2092520823e-03, -3.3444265277e-05, 1.4970760936e-02
1.5285663360e+00, 1.2112503245e-03, -3.3444265277e-05, 1.4970760936e-02
