% Moku:Pro Oscilloscope
% Channel A
% Channel B
% Channel C
% Channel D
% Time span 2.788 s, time offset -92.92 ms, Precision acquisition mode, no averaging
% Edge trigger: Channel D, level 4.593 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Ramp, 200.000 mHz, 22.0 mVpp, offset 5.1 mV, phase 0.000 000 deg, symmetry 50.00 %
% Output B (off) - DC, 1.5 mV
% Internal 10 MHz clock
% Acquired 2025-09-23 T 16:37:12 +0800
% Time (s), Channel A (V), Channel B (V), Channel D (V)
1.3345184512e+00, 1.4211498989e-02, 1.8439919849e-05, 5.5137814330e-03
1.3347136704e+00, 1.4215635701e-02, 1.5439050763e-04, 5.5137814330e-03
1.3349088896e+00, 1.4217493715e-02, 2.6047263209e-04, 5.5137814330e-03
1.3351041088e+00, 1.4225030945e-02, 1.8793994355e-04, 5.5137814330e-03
1.3352993280e+00, 1.4219982754e-02, 3.7721204862e-05, 5.5137814330e-03
1.3354945472e+00, 1.4221490200e-02, 7.9579121781e-06, 5.5137814330e-03
1.3356897664e+00, 1.4222612020e-02, 1.2921966647e-04, 5.5137814330e-03
1.3358849856e+00, 1.4219632185e-02, 2.5247966303e-04, 5.5137814330e-03
1.3360802048e+00, 1.4221980996e-02, 2.0466207619e-04, 5.5137814330e-03
1.3362754240e+00, 1.4216021326e-02, 5.1779014481e-05, 5.5137814330e-03
1.3364706432e+00, 1.4207958244e-02, -9.1147892789e-06, 5.5137814330e-03
1.3366658624e+00, 1.4211814501e-02, 1.0208563992e-04, 5.5137814330e-03
1.3368610816e+00, 1.4210447282e-02, 2.4003446997e-04, 5.5137814330e-03
1.3370563008e+00, 1.4213392060e-02, 2.1773829312e-04, 5.5137814330e-03
1.3372515200e+00, 1.4207993300e-02, 6.6082222272e-05, 5.5137814330e-03
1.3374467392e+00, 1.4203716361e-02, -1.7879009739e-05, 5.5137814330e-03
1.3376419584e+00, 1.4210271998e-02, 7.6634343706e-05, 5.5137814330e-03
1.3378371776e+00, 1.4215390302e-02, 2.2254108593e-04, 5.5137814330e-03
1.3380323968e+00, 1.4219807470e-02, 2.2864098337e-04, 5.5137814330e-03
1.3382276160e+00, 1.4217388545e-02, 8.6520384386e-05, 5.5137814330e-03
1.3384228352e+00, 1.4216442009e-02, -1.8930716195e-05, 5.5137814330e-03
1.3386180544e+00, 1.4219036218e-02, 5.6897319229e-05, 5.5137814330e-03
1.3388132736e+00, 1.4220613778e-02, 2.0869361760e-04, 5.5137814330e-03
1.3390084928e+00, 1.4226117708e-02, 2.4427635267e-04, 5.5137814330e-03
1.3392037120e+00, 1.4231411297e-02, 1.1316361459e-04, 5.5137814330e-03
1.3393989312e+00, 1.4222191338e-02, -3.9614276481e-06, 5.5137814330e-03
1.3395941504e+00, 1.4225311400e-02, 4.5363605103e-05, 5.5137814330e-03
1.3397893696e+00, 1.4231411297e-02, 2.0006962467e-04, 5.5137814330e-03
1.3399845888e+00, 1.4230149250e-02, 2.5886001552e-04, 5.5137814330e-03
1.3401798080e+00, 1.4230990615e-02, 1.4531077523e-04, 5.5137814330e-03
1.3403750272e+00, 1.4227835496e-02, 1.5880767474e-05, 5.5137814330e-03
1.3405702464e+00, 1.4227835496e-02, 3.8948195726e-05, 5.5137814330e-03
1.3407654656e+00, 1.4225732083e-02, 1.9098989227e-04, 5.5137814330e-03
1.3409606848e+00, 1.4233409540e-02, 2.6730872404e-04, 5.5137814330e-03
1.3411559040e+00, 1.4234391132e-02, 1.7710736707e-04, 5.5137814330e-03
1.3413511232e+00, 1.4229763624e-02, 3.4495971732e-05, 5.5137814330e-03
1.3415463424e+00, 1.4230534875e-02, 3.3409208395e-05, 5.5137814330e-03
1.3417415616e+00, 1.4233023914e-02, 1.7805390288e-04, 5.5137814330e-03
1.3419367808e+00, 1.4231621639e-02, 2.8185733001e-04, 5.5137814330e-03
1.3421320000e+00, 1.4235758351e-02, 2.0637986340e-04, 5.5137814330e-03
1.3423272192e+00, 1.4234636531e-02, 5.6020897183e-05, 5.5137814330e-03
1.3425224384e+00, 1.4237335911e-02, 2.5451296217e-05, 5.5137814330e-03
1.3427176576e+00, 1.4236284204e-02, 1.6035017754e-04, 5.5137814330e-03
1.3429128768e+00, 1.4239334153e-02, 2.8182227313e-04, 5.5137814330e-03
1.3431080960e+00, 1.4232883687e-02, 2.2545080713e-04, 5.5137814330e-03
1.3433033152e+00, 1.4226924017e-02, 7.3233826168e-05, 5.5137814330e-03
1.3434985344e+00, 1.4224014295e-02, 1.3952638973e-05, 5.5137814330e-03
1.3436937536e+00, 1.4224575206e-02, 1.3318109412e-04, 5.5137814330e-03
1.3438889728e+00, 1.4229483169e-02, 2.6254098811e-04, 5.5137814330e-03
1.3440841920e+00, 1.4230780274e-02, 2.3407480006e-04, 5.5137814330e-03
1.3442794112e+00, 1.4228045837e-02, 8.5433621049e-05, 5.5137814330e-03
1.3444746304e+00, 1.4222997646e-02, 4.4171671121e-06, 5.5137814330e-03
1.3446698496e+00, 1.4225416571e-02, 1.0215575369e-04, 5.5137814330e-03
1.3448650688e+00, 1.4230149250e-02, 2.4392578386e-04, 5.5137814330e-03
1.3450602880e+00, 1.4233725052e-02, 2.4234822417e-04, 5.5137814330e-03
1.3452555072e+00, 1.4235407782e-02, 9.8299496685e-05, 5.5137814330e-03
1.3454507264e+00, 1.4230184307e-02, 2.5240954926e-06, 5.5137814330e-03
1.3456459456e+00, 1.4233058971e-02, 7.8387187799e-05, 5.5137814330e-03
1.3458411648e+00, 1.4236179033e-02, 2.2843064208e-04, 5.5137814330e-03
1.3460363840e+00, 1.4240210575e-02, 2.5163829786e-04, 5.5137814330e-03
1.3462316032e+00, 1.4234356076e-02, 1.2136692494e-04, 5.5137814330e-03
1.3464268224e+00, 1.4225802196e-02, 7.5021727142e-06, 5.5137814330e-03
1.3466220416e+00, 1.4225626912e-02, 6.0473121177e-05, 5.5137814330e-03
1.3468172608e+00, 1.4227309642e-02, 2.1468834440e-04, 5.5137814330e-03
1.3470124800e+00, 1.4224014295e-02, 2.6082320090e-04, 5.5137814330e-03
1.3472076992e+00, 1.4223348215e-02, 1.4836072395e-04, 5.5137814330e-03
1.3474029184e+00, 1.4215810985e-02, 1.8369806085e-05, 5.5137814330e-03
1.3475981376e+00, 1.4210832908e-02, 4.8799179524e-05, 5.5137814330e-03
1.3477933568e+00, 1.4213076548e-02, 2.0266383393e-04, 5.5137814330e-03
1.3479885760e+00, 1.4221735598e-02, 2.7652868397e-04, 5.5137814330e-03
1.3481837952e+00, 1.4218580479e-02, 1.7689702577e-04, 5.5137814330e-03
1.3483790144e+00, 1.4213742629e-02, 3.5898247006e-05, 5.5137814330e-03
1.3485742336e+00, 1.4212410468e-02, 4.1928030683e-05, 5.5137814330e-03
1.3487694528e+00, 1.4215635701e-02, 1.8979795829e-04, 5.5137814330e-03
1.3489646720e+00, 1.4217774170e-02, 2.8914916143e-04, 5.5137814330e-03
1.3491598912e+00, 1.4222962589e-02, 2.0816776438e-04, 5.5137814330e-03
1.3493551104e+00, 1.4219246559e-02, 6.3102387315e-05, 5.5137814330e-03
1.3495503296e+00, 1.4225101059e-02, 4.6660709732e-05, 5.5137814330e-03
1.3497455488e+00, 1.4222541906e-02, 1.7738782212e-04, 5.5137814330e-03
1.3499407680e+00, 1.4221244802e-02, 2.9261979273e-04, 5.5137814330e-03
1.3501359872e+00, 1.4227625154e-02, 2.3747531760e-04, 5.5137814330e-03
1.3503312064e+00, 1.4229377998e-02, 8.5363507285e-05, 5.5137814330e-03
1.3505264256e+00, 1.4220613778e-02, 4.1928030683e-05, 5.5137814330e-03
1.3507216448e+00, 1.4224470035e-02, 1.6119154271e-04, 5.5137814330e-03
1.3509168640e+00, 1.4224470035e-02, 2.8778194304e-04, 5.5137814330e-03
1.3511120832e+00, 1.4227449870e-02, 2.5787842283e-04, 5.5137814330e-03
1.3513073024e+00, 1.4221069517e-02, 1.0474996294e-04, 5.5137814330e-03
1.3515025216e+00, 1.4220298266e-02, 3.6809725934e-05, 5.5137814330e-03
1.3516977408e+00, 1.4221630427e-02, 1.3538967767e-04, 5.5137814330e-03
1.3518929600e+00, 1.4225486684e-02, 2.7628328580e-04, 5.5137814330e-03
1.3520881792e+00, 1.4230885444e-02, 2.6734378093e-04, 5.5137814330e-03
1.3522833984e+00, 1.4228957316e-02, 1.2063073042e-04, 5.5137814330e-03
1.3524786176e+00, 1.4223768897e-02, 3.3409208395e-05, 5.5137814330e-03
1.3526738368e+00, 1.4227414813e-02, 1.0723900155e-04, 5.5137814330e-03
1.3528690560e+00, 1.4228571690e-02, 2.5630086315e-04, 5.5137814330e-03
1.3530642752e+00, 1.4232743459e-02, 2.7456549859e-04, 5.5137814330e-03
1.3532594944e+00, 1.4226538391e-02, 1.3440808498e-04, 5.5137814330e-03
1.3534547136e+00, 1.4224645319e-02, 1.8860602431e-05, 5.5137814330e-03
1.3536499328e+00, 1.4230324534e-02, 8.1542307164e-05, 5.5137814330e-03
1.3538451520e+00, 1.4224364864e-02, 2.3049899811e-04, 5.5137814330e-03
1.3540403712e+00, 1.4226573448e-02, 2.7838669871e-04, 5.5137814330e-03
1.3542355904e+00, 1.4228852145e-02, 1.5070953504e-04, 5.5137814330e-03
1.3544308096e+00, 1.4221595371e-02, 1.9912308886e-05, 5.5137814330e-03
1.3546260288e+00, 1.4225171173e-02, 5.5950783420e-05, 5.5137814330e-03
1.3548212480e+00, 1.4228957316e-02, 2.0673043222e-04, 5.5137814330e-03
1.3550164672e+00, 1.4228221121e-02, 2.6492485608e-04, 5.5137814330e-03
1.3552116864e+00, 1.4234846872e-02, 1.6546848229e-04, 5.5137814330e-03
1.3554069056e+00, 1.4228431463e-02, 2.3558224598e-05, 5.5137814330e-03
1.3556021248e+00, 1.4232918743e-02, 3.2357501940e-05, 5.5137814330e-03
1.3557973440e+00, 1.4237511195e-02, 1.7658151384e-04, 5.5137814330e-03
1.3559925632e+00, 1.4238703129e-02, 2.6559093683e-04, 5.5137814330e-03
1.3561877824e+00, 1.4242945012e-02, 1.7689702577e-04, 5.5137814330e-03
1.3563830016e+00, 1.4242068590e-02, 2.9763292684e-05, 5.5137814330e-03
1.3565782208e+00, 1.4242769727e-02, 1.5249743601e-05, 5.5137814330e-03
1.3567734400e+00, 1.4239614608e-02, 1.4632742481e-04, 5.5137814330e-03
1.3569686592e+00, 1.4245714505e-02, 2.5808876412e-04, 5.5137814330e-03
1.3571638784e+00, 1.4246941496e-02, 1.8783477291e-04, 5.5137814330e-03
1.3573590976e+00, 1.4241542736e-02, 3.6143645179e-05, 5.5137814330e-03
1.3575543168e+00, 1.4238668072e-02, -1.1393486599e-05, 5.5137814330e-03
1.3577495360e+00, 1.4243505922e-02, 1.1519691373e-04, 5.5137814330e-03
1.3579447552e+00, 1.4244838083e-02, 2.4287407740e-04, 5.5137814330e-03
1.3581399744e+00, 1.4245223709e-02, 1.9694956219e-04, 5.5137814330e-03
1.3583351936e+00, 1.4244978311e-02, 4.6625652850e-05, 5.5137814330e-03
1.3585304128e+00, 1.4243786377e-02, -2.4434646644e-05, 5.5137814330e-03
1.3587256320e+00, 1.4242594443e-02, 8.7011180732e-05, 5.5137814330e-03
1.3589208512e+00, 1.4241647907e-02, 2.1893022710e-04, 5.5137814330e-03
1.3591160704e+00, 1.4242524329e-02, 2.0750168362e-04, 5.5137814330e-03
1.3593112896e+00, 1.4238878413e-02, 6.1840339569e-05, 5.5137814330e-03
1.3595065088e+00, 1.4239789892e-02, -2.7414481600e-05, 5.5137814330e-03
1.3597017280e+00, 1.4244627742e-02, 6.2120794624e-05, 5.5137814330e-03
1.3598969472e+00, 1.4245924847e-02, 2.0701088728e-04, 5.5137814330e-03
1.3600921664e+00, 1.4244767969e-02, 2.1644118849e-04, 5.5137814330e-03
1.3602873856e+00, 1.4242839841e-02, 8.0630828236e-05, 5.5137814330e-03
1.3604826048e+00, 1.4240596201e-02, -2.7063912782e-05, 5.5137814330e-03
1.3606778240e+00, 1.4241542736e-02, 3.7966603035e-05, 5.5137814330e-03
1.3608730432e+00, 1.4243646149e-02, 1.9046403905e-04, 5.5137814330e-03
1.3610682624e+00, 1.4250166729e-02, 2.2359279239e-04, 5.5137814330e-03
1.3612634816e+00, 1.4248519056e-02, 9.9456373786e-05, 5.5137814330e-03
1.3614587008e+00, 1.4243330637e-02, -2.3453053952e-05, 5.5137814330e-03
1.3616539200e+00, 1.4255916058e-02, 1.6231336293e-05, 5.5137814330e-03
1.3618491392e+00, 1.4255214920e-02, 1.6946496682e-04, 5.5137814330e-03
1.3620443584e+00, 1.4260192997e-02, 2.2804501638e-04, 5.5137814330e-03
1.3622395776e+00, 1.4257458561e-02, 1.1975430837e-04, 5.5137814330e-03
1.3624347968e+00, 1.4252094858e-02, -1.5319857365e-05, 5.5137814330e-03
1.3626300160e+00, 1.4251639118e-02, -1.7528440921e-07, 5.5137814330e-03
1.3628252352e+00, 1.4251744289e-02, 1.4646765234e-04, 5.5137814330e-03
1.3630204544e+00, 1.4254724124e-02, 2.3253229726e-04, 5.5137814330e-03
1.3632156736e+00, 1.4257353390e-02, 1.4110394941e-04, 5.5137814330e-03
1.3634108928e+00, 1.4247642634e-02, -3.8212001208e-06, 5.5137814330e-03
1.3636061120e+00, 1.4247958146e-02, -1.1638884772e-05, 5.5137814330e-03
1.3638013312e+00, 1.4248133430e-02, 1.2872887012e-04, 5.5137814330e-03
1.3639965504e+00, 1.4249886274e-02, 2.3018348617e-04, 5.5137814330e-03
1.3641917696e+00, 1.4248694340e-02, 1.6630984746e-04, 5.5137814330e-03
1.3643869888e+00, 1.4243190410e-02, 1.3882525209e-05, 5.5137814330e-03
1.3645822080e+00, 1.4243540979e-02, -1.7949123503e-05, 5.5137814330e-03
1.3647774272e+00, 1.4240666314e-02, 1.1106020168e-04, 5.5137814330e-03
1.3649726464e+00, 1.4241122054e-02, 2.2727376498e-04, 5.5137814330e-03
1.3651678656e+00, 1.4246100131e-02, 1.9032381152e-04, 5.5137814330e-03
1.3653630848e+00, 1.4240491030e-02, 3.8878081963e-05, 5.5137814330e-03
1.3655583040e+00, 1.4234601474e-02, -2.2822030079e-05, 5.5137814330e-03
1.3657535232e+00, 1.4244452458e-02, 9.5389775492e-05, 5.5137814330e-03
1.3659487424e+00, 1.4241858248e-02, 2.3379434500e-04, 5.5137814330e-03
1.3661439616e+00, 1.4240526087e-02, 2.1230447643e-04, 5.5137814330e-03
1.3663391808e+00, 1.4239509437e-02, 6.3838581834e-05, 5.5137814330e-03
1.3665344000e+00, 1.4237791650e-02, -1.8790488667e-05, 5.5137814330e-03
1.3667296192e+00, 1.4248063316e-02, 7.8071675862e-05, 5.5137814330e-03
1.3669248384e+00, 1.4245223709e-02, 2.2552092089e-04, 5.5137814330e-03
1.3671200576e+00, 1.4253041394e-02, 2.3204150091e-04, 5.5137814330e-03
1.3673152768e+00, 1.4249886274e-02, 8.9815731279e-05, 5.5137814330e-03
1.3675104960e+00, 1.4247081724e-02, -1.5144572956e-05, 5.5137814330e-03
1.3677057152e+00, 1.4251709232e-02, 5.9596699131e-05, 5.5137814330e-03
1.3679009344e+00, 1.4252024744e-02, 2.1160333880e-04, 5.5137814330e-03
1.3680961536e+00, 1.4252620711e-02, 2.4497749031e-04, 5.5137814330e-03
1.3682913728e+00, 1.4253041394e-02, 1.1232224942e-04, 5.5137814330e-03
1.3684865920e+00, 1.4247923089e-02, -1.0166495734e-05, 5.5137814330e-03
1.3686818112e+00, 1.4249816160e-02, 4.1437234337e-05, 5.5137814330e-03
1.3688770304e+00, 1.4252901166e-02, 1.9270767948e-04, 5.5137814330e-03
1.3690722496e+00, 1.4252305199e-02, 2.5356642636e-04, 5.5137814330e-03
1.3692674688e+00, 1.4254093100e-02, 1.3398740240e-04, 5.5137814330e-03
1.3694626880e+00, 1.4249044909e-02, -3.9614276481e-06, 5.5137814330e-03
1.3696579072e+00, 1.4248273658e-02, 2.2155949324e-05, 5.5137814330e-03
1.3698531264e+00, 1.4249044909e-02, 1.7198906232e-04, 5.5137814330e-03
1.3700483456e+00, 1.4251323606e-02, 2.5286528873e-04, 5.5137814330e-03
1.3702435648e+00, 1.4251849460e-02, 1.5358419935e-04, 5.5137814330e-03
1.3704387840e+00, 1.4242664557e-02, 7.5722864779e-06, 5.5137814330e-03
1.3706340032e+00, 1.4244066832e-02, 4.6976221668e-06, 5.5137814330e-03
1.3708292224e+00, 1.4242278931e-02, 1.4822049643e-04, 5.5137814330e-03
1.3710244416e+00, 1.4246380586e-02, 2.5076187582e-04, 5.5137814330e-03
1.3712196608e+00, 1.4247958146e-02, 1.7335628071e-04, 5.5137814330e-03
1.3714148800e+00, 1.4244487514e-02, 2.2226063088e-05, 5.5137814330e-03
1.3716100992e+00, 1.4244031775e-02, -8.0981397055e-06, 5.5137814330e-03
1.3718053184e+00, 1.4242734670e-02, 1.2718636732e-04, 5.5137814330e-03
1.3720005376e+00, 1.4249360421e-02, 2.4960499871e-04, 5.5137814330e-03
1.3721957568e+00, 1.4249886274e-02, 1.9323353271e-04, 5.5137814330e-03
1.3723909760e+00, 1.4250552355e-02, 4.2979737138e-05, 5.5137814330e-03
1.3725861952e+00, 1.4250657526e-02, -1.2585420581e-05, 5.5137814330e-03
1.3727814144e+00, 1.4252690825e-02, 1.0853610618e-04, 5.5137814330e-03
1.3729766336e+00, 1.4255600546e-02, 2.4427635267e-04, 5.5137814330e-03
1.3731718528e+00, 1.4255740773e-02, 2.1791357753e-04, 5.5137814330e-03
1.3733670720e+00, 1.4255635603e-02, 6.6327620445e-05, 5.5137814330e-03
1.3735622912e+00, 1.4251253493e-02, -4.6976221668e-06, 5.5137814330e-03
1.3737575104e+00, 1.4258930950e-02, 9.2269713008e-05, 5.5137814330e-03
1.3739527296e+00, 1.4251919573e-02, 2.3610809921e-04, 5.5137814330e-03
1.3741479488e+00, 1.4256652252e-02, 2.3526673404e-04, 5.5137814330e-03
1.3743431680e+00, 1.4250867867e-02, 9.1147892789e-05, 5.5137814330e-03
1.3745383872e+00, 1.4248974795e-02, 0.0000000000e+00, 5.5137814330e-03
1.3747336064e+00, 1.4252129915e-02, 6.8431033355e-05, 5.5137814330e-03
1.3749288256e+00, 1.4250201786e-02, 2.2008710420e-04, 5.5137814330e-03
1.3751240448e+00, 1.4256792480e-02, 2.4389072697e-04, 5.5137814330e-03
1.3753192640e+00, 1.4248764454e-02, 1.0695854650e-04, 5.5137814330e-03
1.3755144832e+00, 1.4246415643e-02, -1.3426785745e-05, 5.5137814330e-03
1.3757097024e+00, 1.4246170245e-02, 4.3575704129e-05, 5.5137814330e-03
1.3759049216e+00, 1.4247362179e-02, 1.9330364648e-04, 5.5137814330e-03
1.3761001408e+00, 1.4254093100e-02, 2.4606425365e-04, 5.5137814330e-03
1.3762953600e+00, 1.4247572520e-02, 1.2238357451e-04, 5.5137814330e-03
1.3764905792e+00, 1.4238843356e-02, -1.1568771008e-05, 5.5137814330e-03
1.3766857984e+00, 1.4245153595e-02, 1.8545090494e-05, 5.5137814330e-03
1.3768810176e+00, 1.4244277173e-02, 1.7044655952e-04, 5.5137814330e-03
1.3770762368e+00, 1.4246275415e-02, 2.4227811041e-04, 5.5137814330e-03
1.3772714560e+00, 1.4244732913e-02, 1.4110394941e-04, 5.5137814330e-03
1.3774666752e+00, 1.4242033533e-02, -1.0867633371e-06, 5.5137814330e-03
1.3776618944e+00, 1.4237476138e-02, 4.2769395847e-06, 5.5137814330e-03
1.3778571136e+00, 1.4243576035e-02, 1.5120033138e-04, 5.5137814330e-03
1.3780523328e+00, 1.4242384102e-02, 2.4911420237e-04, 5.5137814330e-03
1.3782475520e+00, 1.4245924847e-02, 1.6872877231e-04, 5.5137814330e-03
1.3784427712e+00, 1.4246240359e-02, 1.9456569422e-05, 5.5137814330e-03
1.3786379904e+00, 1.4245504164e-02, -2.8746643110e-06, 5.5137814330e-03
1.3788332096e+00, 1.4250973038e-02, 1.3605575843e-04, 5.5137814330e-03
1.3790284288e+00, 1.4254373555e-02, 2.5531927045e-04, 5.5137814330e-03
1.3792236480e+00, 1.4260578623e-02, 1.9389961347e-04, 5.5137814330e-03
1.3794188672e+00, 1.4254724124e-02, 4.2348713265e-05, 5.5137814330e-03
1.3796140864e+00, 1.4248939738e-02, -2.6993799018e-06, 5.5137814330e-03
1.3798093056e+00, 1.4252164972e-02, 1.1817674869e-04, 5.5137814330e-03
1.3800045248e+00, 1.4251709232e-02, 2.4890386108e-04, 5.5137814330e-03
1.3801997440e+00, 1.4256021229e-02, 2.1630096096e-04, 5.5137814330e-03
1.3803949632e+00, 1.4246731155e-02, 6.3838581834e-05, 5.5137814330e-03
1.3805901824e+00, 1.4244908197e-02, 1.7528440921e-06, 5.5137814330e-03
1.3807854016e+00, 1.4248133430e-02, 9.8509837976e-05, 5.5137814330e-03
1.3809806208e+00, 1.4247572520e-02, 2.4126146084e-04, 5.5137814330e-03
1.3811758400e+00, 1.4251709232e-02, 2.3393457253e-04, 5.5137814330e-03
1.3813710592e+00, 1.4246906439e-02, 8.9254821170e-05, 5.5137814330e-03
1.3815662784e+00, 1.4248974795e-02, 0.0000000000e+00, 5.5137814330e-03
1.3817614976e+00, 1.4244697856e-02, 8.1226795228e-05, 5.5137814330e-03
1.3819567168e+00, 1.4251533948e-02, 2.3039382747e-04, 5.5137814330e-03
1.3821519360e+00, 1.4249605819e-02, 2.4806249591e-04, 5.5137814330e-03
1.3823471552e+00, 1.4248904682e-02, 1.1312855770e-04, 5.5137814330e-03
1.3825423744e+00, 1.4241682964e-02, 5.5389873310e-06, 5.5137814330e-03
1.3827375936e+00, 1.4248483999e-02, 6.2962159788e-05, 5.5137814330e-03
1.3829328128e+00, 1.4248799511e-02, 2.1682681419e-04, 5.5137814330e-03
1.3831280320e+00, 1.4248659283e-02, 2.5826404853e-04, 5.5137814330e-03
1.3833232512e+00, 1.4253742531e-02, 1.3700229424e-04, 5.5137814330e-03
1.3835184704e+00, 1.4249710990e-02, 1.2129681117e-05, 5.5137814330e-03
1.3837136896e+00, 1.4252550597e-02, 4.6029685858e-05, 5.5137814330e-03
1.3839089088e+00, 1.4259561974e-02, 1.9964894209e-04, 5.5137814330e-03
1.3841041280e+00, 1.4261209647e-02, 2.6310189822e-04, 5.5137814330e-03
1.3842993472e+00, 1.4258825779e-02, 1.6035017754e-04, 5.5137814330e-03
1.3844945664e+00, 1.4255179863e-02, 2.1244470396e-05, 5.5137814330e-03
1.3846897856e+00, 1.4258720608e-02, 3.1165567957e-05, 5.5137814330e-03
1.3848850048e+00, 1.4261034363e-02, 1.7668668448e-04, 5.5137814330e-03
1.3850802240e+00, 1.4261945842e-02, 2.6667770017e-04, 5.5137814330e-03
1.3852754432e+00, 1.4266748634e-02, 1.7945617815e-04, 5.5137814330e-03
1.3854706624e+00, 1.4263313060e-02, 3.2918412050e-05, 5.5137814330e-03
1.3856658816e+00, 1.4261279761e-02, 1.9141057486e-05, 5.5137814330e-03
1.3858611008e+00, 1.4260368282e-02, 1.5530198656e-04, 5.5137814330e-03
1.3860563200e+00, 1.4260613680e-02, 2.6187490736e-04, 5.5137814330e-03
1.3862515392e+00, 1.4264504994e-02, 2.0091098984e-04, 5.5137814330e-03
1.3864467584e+00, 1.4253146564e-02, 4.7011278550e-05, 5.5137814330e-03
1.3866419776e+00, 1.4248939738e-02, 9.2550168063e-06, 5.5137814330e-03
1.3868371968e+00, 1.4250552355e-02, 1.3184893261e-04, 5.5137814330e-03
1.3870324160e+00, 1.4251393720e-02, 2.5559972551e-04, 5.5137814330e-03
1.3872276352e+00, 1.4255214920e-02, 2.1773829312e-04, 5.5137814330e-03
1.3874228544e+00, 1.4250657526e-02, 6.4189150653e-05, 5.5137814330e-03
1.3876180736e+00, 1.4250447184e-02, 4.4171671121e-06, 5.5137814330e-03
1.3878132928e+00, 1.4255916058e-02, 1.0867633371e-04, 5.5137814330e-03
1.3880085120e+00, 1.4260613680e-02, 2.4655504999e-04, 5.5137814330e-03
1.3882037312e+00, 1.4266152667e-02, 2.3351388995e-04, 5.5137814330e-03
1.3883989504e+00, 1.4261875728e-02, 8.7291635786e-05, 5.5137814330e-03
1.3885941696e+00, 1.4264890620e-02, 4.2068258210e-07, 5.5137814330e-03
1.3887893888e+00, 1.4268326194e-02, 9.0341584507e-05, 5.5137814330e-03
1.3889846080e+00, 1.4268361251e-02, 2.3659889555e-04, 5.5137814330e-03
1.3891798272e+00, 1.4275057115e-02, 2.4774698398e-04, 5.5137814330e-03
1.3893750464e+00, 1.4267344601e-02, 1.1074468974e-04, 5.5137814330e-03
1.3895702656e+00, 1.4266117611e-02, 5.5039304492e-06, 5.5137814330e-03
1.3897654848e+00, 1.4269868697e-02, 7.1165470139e-05, 5.5137814330e-03
1.3899607040e+00, 1.4270850290e-02, 2.2478472637e-04, 5.5137814330e-03
1.3901559232e+00, 1.4274461148e-02, 2.5815887788e-04, 5.5137814330e-03
1.3903511424e+00, 1.4271130745e-02, 1.3479371068e-04, 5.5137814330e-03
1.3905463616e+00, 1.4269553185e-02, 1.1673941653e-05, 5.5137814330e-03
1.3907415808e+00, 1.4268887104e-02, 5.3847370509e-05, 5.5137814330e-03
1.3909368000e+00, 1.4267905511e-02, 2.0753674050e-04, 5.5137814330e-03
1.3911320192e+00, 1.4274285864e-02, 2.6306684134e-04, 5.5137814330e-03
1.3913272384e+00, 1.4269307787e-02, 1.5814159399e-04, 5.5137814330e-03
1.3915224576e+00, 1.4265311302e-02, 2.0964015341e-05, 5.5137814330e-03
1.3917176768e+00, 1.4263278003e-02, 3.7405692925e-05, 5.5137814330e-03
1.3919128960e+00, 1.4263979141e-02, 1.8587158753e-04, 5.5137814330e-03
1.3921081152e+00, 1.4265837155e-02, 2.6730872404e-04, 5.5137814330e-03
1.3923033344e+00, 1.4261665387e-02, 1.7759816341e-04, 5.5137814330e-03
1.3924985536e+00, 1.4261455045e-02, 3.2147160649e-05, 5.5137814330e-03
1.3926937728e+00, 1.4261174590e-02, 2.3417997070e-05, 5.5137814330e-03
1.3928889920e+00, 1.4266187724e-02, 1.6441677584e-04, 5.5137814330e-03
1.3930842112e+00, 1.4260894135e-02, 2.6404843403e-04, 5.5137814330e-03
1.3932794304e+00, 1.4268185967e-02, 1.9880757693e-04, 5.5137814330e-03
1.3934746496e+00, 1.4259246462e-02, 4.4557296821e-05, 5.5137814330e-03
1.3936698688e+00, 1.4262436638e-02, 1.2585420581e-05, 5.5137814330e-03
1.3938650880e+00, 1.4262717093e-02, 1.3805400069e-04, 5.5137814330e-03
1.3940603072e+00, 1.4272427849e-02, 2.5819393477e-04, 5.5137814330e-03
1.3942555264e+00, 1.4271551427e-02, 2.1286538654e-04, 5.5137814330e-03
1.3944507456e+00, 1.4271972110e-02, 5.8229480739e-05, 5.5137814330e-03
1.3946459648e+00, 1.4267134260e-02, 4.6275084031e-06, 5.5137814330e-03
1.3948411840e+00, 1.4273058873e-02, 1.1074468974e-04, 5.5137814330e-03
1.3950364032e+00, 1.4274951945e-02, 2.4613436741e-04, 5.5137814330e-03
1.3952316224e+00, 1.4281752980e-02, 2.2506518143e-04, 5.5137814330e-03
1.3954268416e+00, 1.4276529504e-02, 7.3093598640e-05, 5.5137814330e-03
1.3956220608e+00, 1.4270394550e-02, -5.1884185126e-06, 5.5137814330e-03
1.3958172800e+00, 1.4277826609e-02, 8.5363507285e-05, 5.5137814330e-03
1.3960124992e+00, 1.4272322679e-02, 2.3098979446e-04, 5.5137814330e-03
1.3962077184e+00, 1.4272427849e-02, 2.3614315609e-04, 5.5137814330e-03
1.3964029376e+00, 1.4268536535e-02, 9.3216248818e-05, 5.5137814330e-03
1.3965981568e+00, 1.4261595273e-02, -1.1077974662e-05, 5.5137814330e-03
